Geneid	SRR9257060
AT1G61250	1710
AT1G54210	140
AT1G55750	376
AT1G18700	830
AT1G16130	70
AT1G68920	585
AT1G17820	0
AT1G77870	19
AT1G71990	115
AT1G61440	11
AT1G73920	1346
AT1G64040	1899
AT1G07135	464
AT1G52420	1653
AT1G35320	375
AT1G17100	2286
AT1G47540	0
AT1G77950	0
AT1G79450	222
AT1G01540	1684
AT1G48130	0
AT1G67080	708
AT1G44575	34463
AT1G19610	18
AT1G34042	0
AT1G08390	159
AT1G10090	761
AT1G74650	81
AT1G69610	121
AT1G54700	0
AT1G66530	1070
AT1G11610	0
AT1G32420	0
AT1G60625	0
AT1G08340	172
AT1G13040	173
AT1G25320	342
AT1G66780	4
AT1G23550	53
AT1G35730	1
AT1G20803	0
AT1G19060	0
AT1G43310	0
AT1G03820	814
AT1G03100	50
AT1G27030	1139
AT1G80450	163
AT1G07560	126
AT1G69330	298
AT1G51560	671
AT1G18270	1458
AT1G28670	696
AT1G07870	356
AT1G08860	12
AT1G55560	3
AT1G73820	358
AT1G18320	85
AT1G71840	1417
AT1G63610	1649
AT1G32690	120
AT1G77730	15
AT1G79250	15
AT1G48550	267
AT1G79190	471
AT1G59930	11
AT1G74440	74
AT1G74010	67
AT1G51640	0
AT1G08980	2093
AT1G60810	1313
AT1G28265	0
AT1G05850	12864
AT1G31780	1478
AT1G10745	0
AT1G16400	977
AT1G64065	50
AT1G63206	0
AT1G23935	245
AT1G61950	23
AT1G50940	444
AT1G33140	5996
AT1G59600	613
AT1G69760	447
AT1G23780	922
AT1G06135	0
AT1G14760	17
AT1G56385	0
AT1G65270	2009
AT1G07890	23274
AT1G69825	0
AT1G09360	0
AT1G73890	23
AT1G53480	0
AT1G10960	8170
AT1G06550	1796
AT1G50960	3
AT1G70020	18
AT1G06925	0
AT1G32330	402
AT1G01900	146
AT1G55790	0
AT1G24400	110
AT1G11290	286
AT1G26360	42
AT1G02065	58
AT1G20280	0
AT1G48355	0
AT1G16940	0
AT1G20940	0
AT1G15710	672
AT1G14190	80
AT1G09200	3890
AT1G48390	49
AT1G10875	0
AT1G60600	1493
AT1G67800	426
AT1G31810	1288
AT1G58055	0
AT1G24230	0
AT1G68070	718
AT1G63180	158
AT1G52800	64
AT1G17160	590
AT1G72540	19
AT1G35260	269
AT1G59610	2573
AT1G54050	122
AT1G65390	192
AT1G70480	875
AT1G15900	20
AT1G26330	175
AT1G11270	89
AT1G64860	1240
AT1G20405	0
AT1G16770	16
AT1G18400	252
AT1G61050	70
AT1G72910	193
AT1G51355	45
AT1G29179	14
AT1G13143	0
AT1G42560	0
AT1G13760	2
AT1G74740	295
AT1G63450	42
AT1G63680	2770
AT1G34050	2
AT1G03470	282
AT1G74380	1433
AT1G66170	3
AT1G28340	1572
AT1G79890	64
AT1G20980	2440
AT1G70200	2385
AT1G71480	83
AT1G20260	6680
AT1G32090	895
AT1G62760	15
AT1G07510	1436
AT1G02460	106
AT1G19300	391
AT1G20700	107
AT1G20310	0
AT1G80040	1484
AT1G78230	112
AT1G20640	748
AT1G67410	216
AT1G44110	713
AT1G24475	0
AT1G56170	0
AT1G23460	307
AT1G80480	3668
AT1G72370	17403
AT1G43780	2
AT1G24388	0
AT1G02040	2
AT1G30010	249
AT1G13830	76
AT1G45130	1745
AT1G56100	0
AT1G75250	9
AT1G19090	0
AT1G66820	0
AT1G54115	638
AT1G12870	0
AT1G32337	0
AT1G69170	160
AT1G15770	0
AT1G52780	801
AT1G32340	422
AT1G05615	0
AT1G04190	990
AT1G61475	0
AT1G72710	4060
AT1G05490	40
AT1G69030	660
AT1G27440	268
AT1G24909	0
AT1G64195	0
AT1G46912	0
AT1G58100	755
AT1G03260	265
AT1G56590	529
AT1G06820	1234
AT1G62262	18
AT1G71070	779
AT1G80000	1425
AT1G74890	64
AT1G20687	0
AT1G59560	170
AT1G15580	11
AT1G08280	375
AT1G10350	521
AT1G24160	1446
AT1G25211	0
AT1G12370	375
AT1G26920	678
AT1G56290	435
AT1G18070	4675
AT1G26850	6597
AT1G08120	0
AT1G72010	1239
AT1G16690	365
AT1G01380	19
AT1G58180	511
AT1G72790	272
AT1G33870	1
AT1G11280	790
AT1G31140	0
AT1G68585	184
AT1G75720	29
AT1G77920	682
AT1G73010	1077
AT1G72460	1
AT1G55917	0
AT1G50820	1
AT1G22030	228
AT1G12580	900
AT1G17990	0
AT1G16916	525
AT1G56130	162
AT1G19490	88
AT1G30520	1052
AT1G19980	168
AT1G75945	165
AT1G53060	90
AT1G13080	182
AT1G54215	11
AT1G67325	931
AT1G59830	1051
AT1G15825	0
AT1G28327	0
AT1G68220	948
AT1G19350	1934
AT1G76420	16
AT1G53460	431
AT1G56610	118
AT1G72810	714
AT1G23090	712
AT1G15020	498
AT1G17870	60
AT1G29390	1366
AT1G70750	509
AT1G79310	30
AT1G15320	2
AT1G63660	1992
AT1G70209	0
AT1G59750	1737
AT1G08580	1788
AT1G13607	1
AT1G07390	171
AT1G44085	0
AT1G11630	246
AT1G02230	12
AT1G13280	742
AT1G58190	64
AT1G09860	0
AT1G61093	0
AT1G12300	142
AT1G11480	1786
AT1G26750	638
AT1G52650	7
AT1G07901	17
AT1G52040	111
AT1G23870	810
AT1G27580	0
AT1G11785	2
AT1G34380	376
AT1G17470	1843
AT1G29810	314
AT1G79620	244
AT1G34770	164
AT1G30795	0
AT1G23530	165
AT1G62600	370
AT1G14630	212
AT1G29250	1814
AT1G04170	3439
AT1G29070	11251
AT1G19170	423
AT1G77610	1107
AT1G05035	32
AT1G31520	0
AT1G55670	15139
AT1G60250	0
AT1G48140	278
AT1G79830	3205
AT1G05230	327
AT1G34315	71
AT1G79020	322
AT1G77590	2497
AT1G03910	2044
AT1G09380	17
AT1G80310	0
AT1G66550	0
AT1G68430	91
AT1G50870	0
AT1G76730	1233
AT1G03970	362
AT1G21090	326
AT1G44780	459
AT1G60880	0
AT1G06160	202
AT1G20530	41
AT1G16710	1140
AT1G07590	16990
AT1G32080	6773
AT1G21100	170
AT1G73150	202
AT1G07010	554
AT1G61566	0
AT1G65541	0
AT1G70830	3403
AT1G52920	23
AT1G24405	14
AT1G71740	86
AT1G08613	0
AT1G07447	0
AT1G04943	0
AT1G06373	0
AT1G09597	0
AT1G07317	0
AT1G06443	0
AT1G06427	0
AT1G05117	0
AT1G04967	0
AT1G04137	0
AT1G09503	0
AT1G07597	0
AT1G07617	0
AT1G08393	5
AT1G08553	0
AT1G08977	0
AT1G09767	0
AT1G06603	0
AT1G07723	0
AT1G08587	0
AT1G07793	0
AT1G07133	0
AT1G06123	0
AT1G08007	0
AT1G07337	0
AT1G09013	0
AT1G08703	0
AT1G08403	0
AT1G05177	0
AT1G05413	0
AT1G06023	0
AT1G09343	0
AT1G05793	0
AT1G09123	0
AT1G07417	0
AT1G07383	0
AT1G07353	0
AT1G05597	0
AT1G06133	0
AT1G07787	0
AT1G09117	0
AT1G04313	17
AT1G06413	2
AT1G04377	0
AT1G09807	0
AT1G06567	0
AT1G07167	19
AT1G05567	0
AT1G06347	0
AT1G05003	0
AT1G05713	0
AT1G05103	0
AT1G05903	0
AT1G06687	5
AT1G09953	0
AT1G07763	0
AT1G08677	1
AT1G08697	13
AT1G06507	0
AT1G04133	0
AT1G06513	0
AT1G08913	0
AT1G07533	0
AT1G09307	0
AT1G08147	0
AT1G07437	0
AT1G09263	0
AT1G04397	0
AT1G08433	0
AT1G07873	0
AT1G06747	0
AT1G06007	0
AT1G06127	0
AT1G04323	28
AT1G06363	0
AT1G04493	0
AT1G09317	0
AT1G06307	0
AT1G08033	0
AT1G04403	0
AT1G09357	0
AT1G07503	0
AT1G05693	0
AT1G06117	0
AT1G07247	0
AT1G06097	0
AT1G07397	0
AT1G09937	2
AT1G07367	64
AT1G05497	0
AT1G09703	0
AT1G09407	0
AT1G07027	3
AT1G09103	2
AT1G08153	0
AT1G04717	0
AT1G07237	0
AT1G09113	0
AT1G07343	0
AT1G09427	4
AT1G06947	0
AT1G04667	0
AT1G08103	0
AT1G04257	0
AT1G08897	0
AT1G04863	1
AT1G05823	1
AT1G07527	0
AT1G05633	0
AT1G08653	0
AT1G08717	0
AT1G09607	0
AT1G04557	0
AT1G09477	0
AT1G06377	0
AT1G08817	0
AT1G07163	0
AT1G08277	0
AT1G06827	0
AT1G06187	0
AT1G06683	0
AT1G08397	0
AT1G04983	1
AT1G04337	0
AT1G07267	0
AT1G05233	0
AT1G06743	2
AT1G06057	0
AT1G05803	0
AT1G08247	0
AT1G08763	1
AT1G09773	0
AT1G07413	0
AT1G09047	0
AT1G08883	0
AT1G08907	0
AT1G06313	0
AT1G05443	4
AT1G09337	0
AT1G06613	0
AT1G09833	0
AT1G05303	0
AT1G09197	0
AT1G08063	0
AT1G07373	37
AT1G09303	0
AT1G08623	0
AT1G08833	12
AT1G05937	1
AT1G09373	0
AT1G05027	0
AT1G04287	0
AT1G05067	0
AT1G09173	0
AT1G05313	0
AT1G06317	0
AT1G09127	0
AT1G05607	0
AT1G08923	0
AT1G05173	0
AT1G07177	0
AT1G04293	0
AT1G06103	0
AT1G09633	0
AT1G04653	0
AT1G05647	0
AT1G07917	0
AT1G05013	0
AT1G08027	0
AT1G06417	0
AT1G06403	0
AT1G04593	0
AT1G09283	0
AT1G07767	0
AT1G04787	0
AT1G09957	0
AT1G08227	0
AT1G05093	0
AT1G09723	0
AT1G06203	0
AT1G09293	0
AT1G06943	0
AT1G04253	0
AT1G04793	0
AT1G05913	0
AT1G06967	0
AT1G07287	0
AT1G09273	0
AT1G09563	0
AT1G04657	0
AT1G05827	0
AT1G06433	0
AT1G06533	0
AT1G06473	28
AT1G07627	0
AT1G05543	0
AT1G08523	0
AT1G08383	0
AT1G06557	0
AT1G05237	0
AT1G06693	0
AT1G06013	0
AT1G05613	0
AT1G04987	0
AT1G05517	6
AT1G07497	0
AT1G07927	0
AT1G06407	0
AT1G06593	2
AT1G07907	0
AT1G09737	0
AT1G08903	34
AT1G08637	0
AT1G07347	5
AT1G06957	6
AT1G05447	0
AT1G04687	0
AT1G04847	0
AT1G07523	0
AT1G07923	0
AT1G07433	0
AT1G08497	0
AT1G07777	0
AT1G05377	0
AT1G06197	0
AT1G08357	0
AT1G04203	0
AT1G04703	0
AT1G04063	0
AT1G08223	0
AT1G04747	0
AT1G06733	1
AT1G06173	6
AT1G08217	0
AT1G08627	0
AT1G07467	0
AT1G09033	0
AT1G05153	20
AT1G09667	0
AT1G05477	0
AT1G05643	0
AT1G06853	0
AT1G09653	1
AT1G04497	0
AT1G04037	16
AT1G08313	0
AT1G06353	0
AT1G09423	0
AT1G05863	0
AT1G08663	0
AT1G07123	0
AT1G09763	0
AT1G06357	0
AT1G06157	0
AT1G08057	0
AT1G08013	0
AT1G06487	2
AT1G05527	0
AT1G05373	0
AT1G05127	0
AT1G07463	0
AT1G04177	0
AT1G06837	15
AT1G09797	0
AT1G04093	0
AT1G09577	0
AT1G04143	0
AT1G28715	115
AT1G09603	0
AT1G07407	1
AT1G04333	0
AT1G04763	0
AT1G04033	1
AT1G05217	0
AT1G05097	0
AT1G05407	0
AT1G04327	0
AT1G06437	0
AT1G09613	0
AT1G09177	0
AT1G04783	0
AT1G06663	0
AT1G04963	0
AT1G07233	0
AT1G07023	0
AT1G06343	0
AT1G09353	0
AT1G06147	0
AT1G06113	5
AT1G06867	1
AT1G08017	0
AT1G06953	0
AT1G06963	11
AT1G05323	0
AT1G06617	0
AT1G06393	0
AT1G09107	0
AT1G08457	0
AT1G08377	0
AT1G08453	0
AT1G06447	0
AT1G05887	0
AT1G06783	0
AT1G05797	0
AT1G04407	0
AT1G09217	5
AT1G07483	0
AT1G06927	0
AT1G06543	0
AT1G04363	0
AT1G06657	0
AT1G09057	0
AT1G06817	0
AT1G07333	0
AT1G06883	3
AT1G08743	0
AT1G04207	0
AT1G08213	1
AT1G05493	0
AT1G07493	0
AT1G08207	0
AT1G05227	0
AT1G07913	1
AT1G07553	0
AT1G04367	6
AT1G05847	0
AT1G05953	0
AT1G07773	0
AT1G05223	0
AT1G04813	0
AT1G05133	0
AT1G06333	0
AT1G05473	0
AT1G09847	0
AT1G09973	0
AT1G07657	0
AT1G04447	0
AT1G05587	0
AT1G05307	0
AT1G05107	0
AT1G08257	0
AT1G07623	0
AT1G05947	0
AT1G07017	0
AT1G09507	0
AT1G07833	0
AT1G07003	0
AT1G05807	0
AT1G07863	0
AT1G04753	0
AT1G06177	0
AT1G07197	0
AT1G06383	0
AT1G09547	0
AT1G06047	0
AT1G09187	0
AT1G09803	0
AT1G05857	0
AT1G04427	2
AT1G06823	0
AT1G04127	7
AT1G06633	0
AT1G04693	0
AT1G08283	25
AT1G09793	0
AT1G06497	0
AT1G04453	0
AT1G06043	0
AT1G05623	0
AT1G09097	0
AT1G06297	0
AT1G05663	0
AT1G08237	0
AT1G07947	0
AT1G04807	0
AT1G06987	0
AT1G08193	0
AT1G05197	0
AT1G08507	25
AT1G04603	0
AT1G06093	0
AT1G06697	0
AT1G09857	0
AT1G07857	0
AT1G09063	0
AT1G08673	0
AT1G04873	0
AT1G06627	0
AT1G06777	0
AT1G06327	0
AT1G05843	0
AT1G07187	71
AT1G05537	0
AT1G08967	2
AT1G04997	1
AT1G09153	0
AT1G07783	0
AT1G08603	0
AT1G08843	0
AT1G08097	0
AT1G07193	0
AT1G08297	0
AT1G04167	0
AT1G08893	0
AT1G07453	0
AT1G07837	0
AT1G08487	0
AT1G07673	0
AT1G09747	0
AT1G03987	0
AT1G09967	0
AT1G05533	1
AT1G09147	0
AT1G06537	0
AT1G05747	0
AT1G05603	0
AT1G06757	0
AT1G07183	0
AT1G08807	0
AT1G09683	0
AT1G07323	545
AT1G06493	0
AT1G09693	0
AT1G05653	0
AT1G49938	0
AT1G09647	3
AT1G08573	0
AT1G06907	0
AT1G07683	2
AT1G08583	0
AT1G05707	0
AT1G07457	0
AT1G07303	0
AT1G06293	0
AT1G07717	0
AT1G05583	0
AT1G08863	0
AT1G05357	0
AT1G06917	0
AT1G04573	0
AT1G08877	0
AT1G06723	0
AT1G04373	0
AT1G09733	0
AT1G06577	7
AT1G04597	0
AT1G06067	0
AT1G05113	0
AT1G06637	0
AT1G06387	0
AT1G04173	2
AT1G07313	8
AT1G08953	0
AT1G08503	0
AT1G04957	0
AT1G08183	0
AT1G08993	0
AT1G08887	0
AT1G06897	0
AT1G09813	0
AT1G09743	0
AT1G08093	0
AT1G09887	0
AT1G08127	0
AT1G04937	0
AT1G08133	0
AT1G07117	0
AT1G08447	0
AT1G04877	2
AT1G06287	0
AT1G05967	0
AT1G04623	0
AT1G06707	0
AT1G09417	0
AT1G09207	0
AT1G08777	0
AT1G08177	0
AT1G09037	0
AT1G07147	0
AT1G04023	0
AT1G08443	0
AT1G07263	0
AT1G07127	0
AT1G09067	0
AT1G04713	0
AT1G06737	1
AT1G06483	4
AT1G04523	0
AT1G09573	13
AT1G06037	1
AT1G06027	0
AT1G08607	0
AT1G06933	0
AT1G07557	0
AT1G07253	0
AT1G05737	0
AT1G07707	1
AT1G07973	0
AT1G08473	1
AT1G05943	0
AT1G09077	0
AT1G05263	0
AT1G09697	0
AT1G07423	0
AT1G09387	0
AT1G04677	0
AT1G09393	0
AT1G06583	2
AT1G06063	0
AT1G06913	0
AT1G04017	0
AT1G07937	13
AT1G06163	0
AT1G08077	0
AT1G06857	0
AT1G09133	0
AT1G09717	0
AT1G04383	0
AT1G06527	0
AT1G08363	0
AT1G06997	0
AT1G05553	0
AT1G05387	0
AT1G08767	0
AT1G06303	0
AT1G09587	0
AT1G08023	0
AT1G05397	1
AT1G05983	0
AT1G09397	0
AT1G05283	0
AT1G05593	0
AT1G06607	0
AT1G09567	0
AT1G09377	0
AT1G08867	0
AT1G07843	0
AT1G08683	0
AT1G08413	0
AT1G05817	0
AT1G09493	0
AT1G06937	0
AT1G09997	0
AT1G04087	0
AT1G05683	0
AT1G05483	0
AT1G06713	0
AT1G08463	0
AT1G07143	8
AT1G04857	0
AT1G07007	0
AT1G05073	0
AT1G06983	7
AT1G08787	0
AT1G07157	0
AT1G04923	0
AT1G08173	33
AT1G04243	0
AT1G07173	0
AT1G05617	0
AT1G09007	2
AT1G06727	6
AT1G09323	0
AT1G06587	0
AT1G05897	1
AT1G05193	0
AT1G08983	0
AT1G09227	0
AT1G05893	0
AT1G09183	0
AT1G08483	0
AT1G05507	0
AT1G09137	0
AT1G09853	0
AT1G05963	0
AT1G09313	0
AT1G09163	0
AT1G08143	0
AT1G09977	0
AT1G06973	0
AT1G08517	0
AT1G09017	0
AT1G08827	0
AT1G05667	0
AT1G04683	0
AT1G05657	0
AT1G06773	6
AT1G08947	9
AT1G08773	0
AT1G04947	0
AT1G08263	0
AT1G07573	0
AT1G09497	0
AT1G04443	0
AT1G08307	0
AT1G06993	0
AT1G06863	0
AT1G06073	0
AT1G07013	0
AT1G04283	0
AT1G08293	25
AT1G08847	162
AT1G08137	0
AT1G04673	0
AT1G06517	0
AT1G04003	0
AT1G07293	0
AT1G08997	0
AT1G05717	0
AT1G04357	7
AT1G04563	5
AT1G07273	0
AT1G07583	0
AT1G08927	0
AT1G06703	0
AT1G09043	0
AT1G04307	0
AT1G04607	0
AT1G07297	0
AT1G06053	0
AT1G08513	0
AT1G08713	0
AT1G07277	0
AT1G05957	0
AT1G09753	24
AT1G07327	0
AT1G08757	90
AT1G09593	0
AT1G04387	0
AT1G08417	0
AT1G06323	0
AT1G05053	2
AT1G08437	0
AT1G09243	0
AT1G09983	0
AT1G05487	0
AT1G05037	0
AT1G05987	0
AT1G05007	0
AT1G05463	0
AT1G08747	5
AT1G05353	0
AT1G09923	0
AT1G09903	0
AT1G05257	0
AT1G04057	0
AT1G07963	0
AT1G68568	0
AT1G08427	0
AT1G08547	0
AT1G09837	0
AT1G07847	0
AT1G07757	0
AT1G07647	0
AT1G07543	0
AT1G09843	0
AT1G05787	0
AT1G09637	0
AT1G71528	0
AT1G05703	7
AT1G06753	24
AT1G05367	0
AT1G07983	0
AT1G26208	37
AT1G18735	0
AT1G04513	0
AT1G08267	4
AT1G79529	17
AT1G04183	0
AT1G07733	0
AT1G08803	0
AT1G05183	0
AT1G05773	18
AT1G09223	0
AT1G08592	0
AT1G06573	30
AT1G05207	43
AT1G67792	4
AT1G04417	3
AT1G04853	5
AT1G07807	0
AT1G07743	14
AT1G18415	17
AT1G06083	7
AT1G29785	232
AT1G04537	0
AT1G04647	0
AT1G07637	0
AT1G72855	1
AT1G06717	2
AT1G04503	0
AT1G04833	0
AT1G09617	0
AT1G08003	0
AT1G05687	13
AT1G05333	0
AT1G07128	5
AT1G09453	0
AT1G04973	35
AT1G74205	0
AT1G13448	19
AT1G05562	0
AT1G05523	0
AT1G04437	1
AT1G09003	0
AT1G08567	3
AT1G05297	6
AT1G07753	0
AT1G09907	0
AT1G69572	0
AT1G74545	7
AT1G04913	4
AT1G09257	0
AT1G07653	6
AT1G04053	0
AT1G05267	0
AT1G60545	184
AT1G05873	0
AT1G05557	4
AT1G04073	0
AT1G07813	0
AT1G07697	4
AT1G05143	5
AT1G04157	0
AT1G05767	0
AT1G05383	4
AT1G09167	0
AT1G09913	0
AT1G04163	0
AT1G05927	0
AT1G04817	1
AT1G09917	5
AT1G04893	7
AT1G07803	0
AT1G04643	0
AT1G07603	3
AT1G05363	0
AT1G07887	0
AT1G04007	20
AT1G07119	11
AT1G71828	0
AT1G09367	11
AT1G05253	0
AT1G07513	0
AT1G06207	3
AT1G08857	4
AT1G05833	13
AT1G28685	9
AT1G08973	0
AT1G05977	4
AT1G09437	0
AT1G08563	8
AT1G08477	0
AT1G04117	0
AT1G05023	2
AT1G05123	0
AT1G07943	0
AT1G05347	0
AT1G04587	2
AT1G04247	12
AT1G09443	0
AT1G09827	0
AT1G07993	0
AT1G04803	0
AT1G09193	0
AT1G30282	0
AT1G08707	0
AT1G04483	0
AT1G06257	0
AT1G31485	0
AT1G04477	13
AT1G20691	3
AT1G53801	0
AT1G06213	0
AT1G04123	0
AT1G09823	0
AT1G08577	0
AT1G04295	0
AT1G67365	47
AT1G80325	4
AT1G09457	1
AT1G06003	0
AT1G09433	0
AT1G04297	8
AT1G09527	3
AT1G07517	1
AT1G07967	3
AT1G08387	0
AT1G05163	2
AT1G04837	0
AT1G06787	0
AT1G05337	0
AT1G56242	0
AT1G07893	0
AT1G09777	9
AT1G44125	0
AT1G09421	0
AT1G05727	0
AT1G04047	2
AT1G08323	0
AT1G06017	4
AT1G05837	0
AT1G05757	0
AT1G75891	5
AT1G05867	4
AT1G08963	0
AT1G09513	5
AT1G04487	0
AT1G05203	0
AT1G09663	2
AT1G18382	1
AT1G17232	0
AT1G04737	0
AT1G09463	3
AT1G04353	0
AT1G04917	0
AT1G20515	7
AT1G07563	0
AT1G05453	0
AT1G04433	0
AT1G06423	0
AT1G05147	0
AT1G09517	0
AT1G04467	30
AT1G17255	32
AT1G04103	0
AT1G04083	1
AT1G04147	1
AT1G04473	7
AT1G04413	0
AT1G04583	0
AT1G04767	0
AT1G07703	0
AT1G78265	0
AT1G34844	89
AT1G05317	0
AT1G05287	0
AT1G09447	3
AT1G07987	0
AT1G05733	0
AT1G04953	0
AT1G05047	0
AT1G06227	13
AT1G05723	0
AT1G69587	97
AT1G08037	0
AT1G08537	0
AT1G09927	0
AT1G05293	0
AT1G48698	1
AT1G05327	0
AT1G76878	32
AT1G04463	0
AT1G04233	0
AT1G09553	0
AT1G07663	0
AT1G09673	0
AT1G09537	2
AT1G04887	0
AT1G06977	16
AT1G09987	2
AT1G07997	0
AT1G04507	0
AT1G76892	0
AT1G03997	0
AT1G07728	1
AT1G05343	0
AT1G67328	0
AT1G29357	32
AT1G04977	0
AT1G07587	13
AT1G08797	0
AT1G05753	0
AT1G04237	4
AT1G08727	0
AT1G07933	0
AT1G05077	5
AT1G06337	0
AT1G75295	7
AT1G04013	6
AT1G05213	20
AT1G07567	0
AT1G08657	0
AT1G06217	4
AT1G07477	0
AT1G09233	0
AT1G07877	7
AT1G04303	3
AT1G15175	66
AT1G07667	0
AT1G08753	0
AT1G04567	2
AT1G09053	0
AT1G05017	0
AT1G02952	0
AT1G08543	1
AT1G08333	3
AT1G06153	0
AT1G51645	4
AT1G05933	0
AT1G56612	101
AT1G05277	2
AT1G48315	44
AT1G07607	13
AT1G05973	0
AT1G09023	0
AT1G16489	0
AT1G27921	31
AT1G54355	12
AT1G04343	0
AT1G04773	0
AT1G05043	7
AT1G36992	0
AT1G03545	1
AT1G09297	0
AT1G06265	55
AT1G26218	28
AT1G08557	0
AT1G05243	0
AT1G07737	0
AT1G05033	0
AT1G08043	0
AT1G33415	80
AT1G09677	8
AT1G15002	1
AT1G09627	0
AT1G08853	0
AT1G04927	4
AT1G04697	0
AT1G04797	7
AT1G09757	0
AT1G04067	0
AT1G04347	9
AT1G07547	0
AT1G09713	0
AT1G09363	3
AT1G09557	0
AT1G08047	1
AT1G56165	7
AT1G04577	3
AT1G08533	0
AT1G53233	39
AT1G05777	0
AT1G04933	0
AT1G05187	0
AT1G05083	3
AT1G09383	0
AT1G08647	0
AT1G08073	0
AT1G04723	3
AT1G04883	0
AT1G60505	200
AT1G09993	17
AT1G72852	15
AT1G07853	0
AT1G08733	3
AT1G77992	0
AT1G09783	0
AT1G04043	0
AT1G09523	0
AT1G07823	0
AT1G08723	0
AT1G09247	0
AT1G04097	0
AT1G04153	1
AT1G25098	0
AT1G03993	0
AT1G04823	0
AT1G60525	55
AT1G09327	0
AT1G08273	1
AT1G05467	39
AT1G04707	0
AT1G08633	0
AT1G04743	0
AT1G05763	2
AT1G08667	0
AT1G09487	0
AT1G04533	0
AT1G04077	0
AT1G09897	6
AT1G08087	0
AT1G08317	0
AT1G09543	15
AT1G09963	0
AT1G01448	91
AT1G06002	0
AT1G09267	6
AT1G09253	0
AT1G09657	0
AT1G09863	14
AT1G07693	0
AT1G09623	0
AT1G35545	0
AT1G09287	3
AT1G04827	4
AT1G06653	0
AT1G07867	0
AT1G06643	0
AT1G48267	6
AT1G18075	102
AT1G08287	0
AT1G35501	0
AT1G21202	0
AT1G60072	0
AT1G26975	0
AT1G04423	14
AT1G20375	0
AT1G14071	15
AT1G07727	0
AT1G01183	1
AT1G67195	415
AT1G52185	0
AT1G08597	0
AT1G32713	0
AT1G77235	0
AT1G19464	1
AT1G69795	3
AT1G09817	0
AT1G06647	0
AT1G78206	31
AT1G62355	10
AT1G70645	0
AT1G05637	0
AT1G07243	0
AT1G08157	0
AT1G09213	0
AT1G61732	0
AT1G32582	2
AT1G19371	0
AT1G07137	0
AT1G04393	0
AT1G18879	0
AT1G07051	1
AT1G78478	10
AT1G08303	0
AT1G61224	4
AT1G60073	0
AT1G06903	0
AT1G07633	0
AT1G11735	4
AT1G32992	0
AT1G06597	0
AT1G07283	0
AT1G71002	4
AT1G04027	6
AT1G04993	0
AT1G26985	0
AT1G55591	0
AT1G66783	11
AT1G53687	0
AT1G08783	0
AT1G08337	0
AT1G66795	0
AT1G26973	0
AT1G67481	1
AT1G07357	0
AT1G76062	0
AT1G01046	15
AT1G29265	0
AT1G62035	6
AT1G08793	0
AT1G09687	99
AT1G61226	0
AT1G08343	0
AT1G63005	0
AT1G69792	0
AT1G31358	0
AT1G66725	90
AT1G53683	0
AT1G09473	0
AT1G12294	0
AT1G31173	88
AT1G69797	0
AT1G06623	0
AT1G73687	10
AT1G08053	0
AT1G60025	0
AT1G08163	0
AT1G07613	0
AT1G05627	0
AT1G48742	0
AT1G06523	0
AT1G08813	0
AT1G76135	2
AT1G03502	2
AT1G04267	6
AT1G06033	26
AT1G06467	0
AT1G06277	2
AT1G06237	0
AT1G06463	6
AT1G07903	0
AT1G19376	10
AT1G08937	13
AT1G08107	0
AT1G05563	0
AT1G06253	0
AT1G07593	0
AT1G04227	0
AT1G06673	0
AT1G08643	1
AT1G05247	0
AT1G09883	0
AT1G04527	0
AT1G08327	0
AT1G04197	13
AT1G20015	26
AT1G08353	2
AT1G32385	12
AT1G09333	0
AT1G74453	117
AT1G04193	1
AT1G06233	0
AT1G06453	0
AT1G26233	6
AT1G09877	0
AT1G05917	0
AT1G07487	0
AT1G09873	0
AT1G12015	0
AT1G05433	0
AT1G09533	78
AT1G04273	7
AT1G08113	10
AT1G06457	0
AT1G04547	1
AT1G04217	20
AT1G06273	1
AT1G74456	44
AT1G75163	5
AT1G07957	5
AT1G08117	4
AT1G05423	0
AT1G06243	0
AT1G04213	0
AT1G75166	44
AT1G07393	18
AT1G05417	0
AT1G06283	28
AT1G06247	0
AT1G03743	0
AT1G07897	83
AT1G09467	133
AT1G04277	22
AT1G04223	18
AT1G06397	0
AT1G19373	2
AT1G06263	0
AT1G08347	0
AT1G04187	11
AT1G03506	6
AT1G06667	3
AT1G03746	0
AT1G05427	0
AT1G08123	0
AT1G06087	16
AT1G07702	0
AT1G05997	3
AT1G03935	12
AT1G09027	0
AT1G04517	2
AT1G09867	35
AT1G06267	1
AT1G05993	1
AT1G12013	3
AT1G05137	0
AT1G29071	15
AT1G06547	63
AT1G09083	33
AT1G09787	22
AT1G09087	18
AT1G05907	0
AT1G06553	43
AT1G05853	0
AT1G08115	1
AT1G08987	4
AT1G05273	0
AT1G07827	0
AT1G06877	0
AT1G09143	0
AT1G09237	0
AT1G05057	5
AT1G04897	0
AT1G09947	1
AT1G05673	0
AT1G61275	11
AT1G04733	0
AT1G07883	0
AT1G04263	0
AT1G04907	2
AT1G09893	0
AT1G07537	0
AT1G08367	0
AT1G08737	0
AT1G06873	0
AT1G28890	4
AT1G56840	0
AT1G72780	0
AT1G24080	0
AT1G04320	0
AT1G57090	0
AT1G36350	0
AT1G49020	0
AT1G56800	0
AT1G57240	0
AT1G57230	0
AT1G11010	0
AT1G06610	0
