Geneid	SRR9257063
AT1G07913	2
AT1G07553	1
AT1G04367	4
AT1G05847	0
AT1G05953	0
AT1G07773	0
AT1G05223	0
AT1G04813	1
AT1G05133	0
AT1G06333	0
AT1G05473	0
AT1G09847	0
AT1G09973	0
AT1G07657	0
AT1G04447	0
AT1G05587	0
AT1G05307	0
AT1G05107	2
AT1G08257	0
AT1G07623	0
AT1G05947	0
AT1G07017	0
AT1G09507	0
AT1G07833	0
AT1G07003	0
AT1G05807	0
AT1G07863	0
AT1G04753	0
AT1G06177	1
AT1G07197	0
AT1G06383	0
AT1G09547	0
AT1G06047	0
AT1G09187	1
AT1G09803	0
AT1G05857	0
AT1G04427	5
AT1G06823	0
AT1G04127	1
AT1G06633	0
AT1G04693	0
AT1G08283	14
AT1G09793	0
AT1G06497	0
AT1G04453	0
AT1G06043	0
AT1G05623	0
AT1G09097	2
AT1G06297	0
AT1G05663	0
AT1G08237	0
AT1G07947	0
AT1G04807	0
AT1G06987	0
AT1G08193	1
AT1G05197	0
AT1G08507	2
AT1G04603	0
AT1G06093	0
AT1G06697	0
AT1G09857	0
AT1G07857	0
AT1G09063	0
AT1G08673	0
AT1G04873	0
AT1G06627	0
AT1G06777	0
AT1G06327	0
AT1G05843	0
AT1G07187	62
AT1G05537	0
AT1G08967	0
AT1G04997	0
AT1G09153	0
AT1G07783	1
AT1G08603	0
AT1G08843	0
AT1G08097	0
AT1G07193	0
AT1G08297	0
AT1G04167	1
AT1G08893	1
AT1G07453	0
AT1G07837	0
AT1G08487	0
AT1G07673	0
AT1G09747	0
AT1G03987	10
AT1G09967	0
AT1G05533	1
AT1G09147	0
AT1G06537	7
AT1G05747	0
AT1G05603	0
AT1G06757	0
AT1G07183	0
AT1G08807	0
AT1G09683	0
AT1G07323	236
AT1G06493	0
AT1G09693	12
AT1G05653	0
AT1G49938	33
AT1G09647	13
AT1G08573	0
AT1G06907	0
AT1G07683	0
AT1G08583	0
AT1G05707	0
AT1G07457	0
AT1G07303	0
AT1G06293	0
AT1G07717	0
AT1G05583	0
AT1G08863	0
AT1G05357	0
AT1G06917	1
AT1G04573	0
AT1G08877	0
AT1G06723	0
AT1G04373	0
AT1G09733	3
AT1G06577	22
AT1G04597	0
AT1G06067	0
AT1G05113	0
AT1G06637	0
AT1G06387	0
AT1G04173	8
AT1G07313	4
AT1G08953	0
AT1G08503	0
AT1G04957	1
AT1G08183	0
AT1G08993	0
AT1G08887	0
AT1G06897	0
AT1G09813	0
AT1G09743	0
AT1G08093	0
AT1G09887	0
AT1G08127	0
AT1G04937	0
AT1G08133	0
AT1G07117	0
AT1G08447	0
AT1G04877	9
AT1G06287	0
AT1G05967	0
AT1G04623	0
AT1G06707	0
AT1G09417	0
AT1G09207	0
AT1G08777	0
AT1G08177	0
AT1G09037	0
AT1G07147	0
AT1G04023	0
AT1G08443	1
AT1G07263	0
AT1G07127	0
AT1G09067	0
AT1G04713	0
AT1G06737	6
AT1G06483	1
AT1G04523	0
AT1G09573	14
AT1G06037	0
AT1G06027	1
AT1G08607	0
AT1G06933	0
AT1G07557	0
AT1G07253	0
AT1G05737	0
AT1G07707	7
AT1G07973	0
AT1G08473	1
AT1G05943	0
AT1G09077	0
AT1G05263	0
AT1G09697	1
AT1G07423	2
AT1G09387	0
AT1G04677	1
AT1G09393	0
AT1G06583	15
AT1G06063	0
AT1G06913	0
AT1G04017	0
AT1G07937	5
AT1G06163	1
AT1G08077	0
AT1G06857	0
AT1G09133	0
AT1G09717	0
AT1G04383	1
AT1G06527	0
AT1G08363	1
AT1G06997	0
AT1G05553	0
AT1G05387	0
AT1G08767	1
AT1G06303	0
AT1G09587	0
AT1G08023	0
AT1G05397	43
AT1G05983	2
AT1G09397	0
AT1G05283	0
AT1G05593	0
AT1G06607	3
AT1G09567	0
AT1G09377	0
AT1G08867	0
AT1G07843	0
AT1G08683	0
AT1G08413	2
AT1G05817	0
AT1G09493	3
AT1G06937	0
AT1G09997	0
AT1G04087	0
AT1G05683	0
AT1G05483	0
AT1G06713	0
AT1G08463	0
AT1G07143	33
AT1G04857	0
AT1G07007	0
AT1G05073	0
AT1G06983	21
AT1G08787	0
AT1G07157	0
AT1G04923	1
AT1G08173	5
AT1G04243	0
AT1G07173	0
AT1G05617	0
AT1G09007	0
AT1G06727	9
AT1G09323	0
AT1G06587	0
AT1G05897	0
AT1G05193	0
AT1G08983	0
AT1G09227	0
AT1G05893	0
AT1G09183	0
AT1G08483	0
AT1G05507	0
AT1G09137	0
AT1G09853	0
AT1G05963	0
AT1G09313	2
AT1G09163	1
AT1G08143	0
AT1G09977	0
AT1G06973	0
AT1G08517	0
AT1G09017	0
AT1G08827	0
AT1G05667	0
AT1G04683	0
AT1G05657	0
AT1G06773	0
AT1G08947	31
AT1G08773	0
AT1G04947	0
AT1G08263	0
AT1G07573	0
AT1G09497	1
AT1G04443	0
AT1G08307	0
AT1G06993	3
AT1G06863	0
AT1G06073	6
AT1G07013	0
AT1G04283	0
AT1G08293	30
AT1G08847	192
AT1G08137	0
AT1G04673	0
AT1G06517	0
AT1G04003	0
AT1G07293	0
AT1G08997	0
AT1G05717	0
AT1G04357	14
AT1G04563	4
AT1G07273	0
AT1G07583	0
AT1G08927	0
AT1G06703	0
AT1G09043	1
AT1G04307	0
AT1G04607	0
AT1G07297	0
AT1G06053	0
AT1G08513	0
AT1G08713	0
AT1G07277	0
AT1G05957	0
AT1G09753	47
AT1G07327	0
AT1G08757	3
AT1G09593	0
AT1G04387	0
AT1G08417	0
AT1G06323	0
AT1G05053	0
AT1G08437	0
AT1G09243	0
AT1G09983	0
AT1G05487	3
AT1G05037	0
AT1G05987	0
AT1G05007	0
AT1G05463	0
AT1G08747	3
AT1G05353	0
AT1G09923	3
AT1G09903	0
AT1G05257	0
AT1G04057	0
AT1G07963	0
AT1G68568	2
AT1G08427	0
AT1G08547	0
AT1G09837	0
AT1G07847	0
AT1G07757	0
AT1G07647	0
AT1G07543	0
AT1G09843	0
AT1G05787	0
AT1G09637	0
AT1G71528	2
AT1G05703	0
AT1G06753	28
AT1G05367	2
AT1G07983	0
AT1G26208	41
AT1G18735	0
AT1G04513	0
AT1G08267	0
AT1G79529	29
AT1G04183	1
AT1G07733	0
AT1G08803	0
AT1G05183	0
AT1G05773	4
AT1G09223	1
AT1G08592	0
AT1G06573	44
AT1G05207	39
AT1G67792	12
AT1G04417	1
AT1G04853	0
AT1G07807	0
AT1G07743	15
AT1G18415	26
AT1G06083	7
AT1G29785	210
AT1G04537	0
AT1G04647	0
AT1G07637	0
AT1G72855	1
AT1G06717	3
AT1G04503	0
AT1G04833	0
AT1G09617	0
AT1G08003	0
AT1G05687	11
AT1G05333	0
AT1G07128	2
AT1G09453	0
AT1G04973	36
AT1G74205	2
AT1G13448	41
AT1G05562	0
AT1G05523	0
AT1G04437	0
AT1G09003	0
AT1G08567	2
AT1G05297	5
AT1G07753	0
AT1G09907	0
AT1G69572	0
AT1G74545	9
AT1G04913	0
AT1G09257	0
AT1G07653	4
AT1G04053	0
AT1G05267	0
AT1G60545	211
AT1G05873	0
AT1G05557	5
AT1G04073	0
AT1G07813	0
AT1G07697	0
AT1G05143	14
AT1G04157	0
AT1G05767	0
AT1G05383	1
AT1G09167	0
AT1G09913	0
AT1G04163	0
AT1G05927	0
AT1G04817	0
AT1G09917	15
AT1G04893	3
AT1G07803	0
AT1G04643	0
AT1G07603	4
AT1G05363	0
AT1G07887	0
AT1G04007	14
AT1G07119	27
AT1G71828	0
AT1G09367	7
AT1G05253	0
AT1G07513	0
AT1G06207	3
AT1G08857	15
AT1G05833	14
AT1G28685	18
AT1G08973	1
AT1G05977	12
AT1G09437	0
AT1G08563	17
AT1G08477	0
AT1G04117	1
AT1G05023	2
AT1G05123	2
AT1G07943	0
AT1G05347	0
AT1G04587	1
AT1G04247	26
AT1G09443	0
AT1G09827	0
AT1G07993	7
AT1G04803	0
AT1G09193	0
AT1G30282	0
AT1G08707	0
AT1G04483	0
AT1G06257	0
AT1G31485	0
AT1G04477	14
AT1G20691	0
AT1G53801	0
AT1G06213	0
AT1G04123	0
AT1G09823	4
AT1G08577	0
AT1G04295	0
AT1G67365	130
AT1G80325	10
AT1G09457	0
AT1G06003	0
AT1G09433	0
AT1G04297	8
AT1G09527	2
AT1G07517	9
AT1G07967	2
AT1G08387	0
AT1G05163	2
AT1G04837	3
AT1G06787	0
AT1G05337	0
AT1G56242	0
AT1G07893	0
AT1G09777	5
AT1G44125	0
AT1G09421	0
AT1G05727	0
AT1G04047	12
AT1G08323	0
AT1G06017	1
AT1G05837	0
AT1G05757	2
AT1G75891	4
AT1G05867	2
AT1G08963	0
AT1G09513	2
AT1G04487	0
AT1G05203	0
AT1G09663	0
AT1G18382	3
AT1G17232	0
AT1G04737	0
AT1G09463	0
AT1G04353	0
AT1G04917	0
AT1G20515	9
AT1G07563	0
AT1G05453	0
AT1G04433	0
AT1G06423	0
AT1G05147	0
AT1G09517	0
AT1G04467	10
AT1G17255	44
AT1G04103	2
AT1G04083	7
AT1G04147	2
AT1G04473	6
AT1G04413	0
AT1G04583	0
AT1G04767	0
AT1G07703	2
AT1G78265	0
AT1G34844	150
AT1G05317	0
AT1G05287	0
AT1G09447	5
AT1G07987	0
AT1G05733	0
AT1G04953	0
AT1G05047	0
AT1G06227	16
AT1G05723	0
AT1G69587	159
AT1G08037	0
AT1G08537	0
AT1G09927	0
AT1G05293	0
AT1G48698	3
AT1G05327	0
AT1G76878	19
AT1G04463	0
AT1G04233	0
AT1G09553	0
AT1G07663	2
AT1G09673	0
AT1G09537	1
AT1G04887	0
AT1G06977	11
AT1G09987	2
AT1G07997	0
AT1G04507	0
AT1G76892	1
AT1G03997	0
AT1G07728	0
AT1G05343	0
AT1G67328	0
AT1G29357	122
AT1G04977	0
AT1G07587	23
AT1G08797	0
AT1G05753	0
AT1G04237	0
AT1G08727	0
AT1G07933	0
AT1G05077	2
AT1G06337	0
AT1G75295	7
AT1G04013	1
AT1G05213	53
AT1G07567	0
AT1G08657	0
AT1G06217	0
AT1G07477	0
AT1G09233	0
AT1G07877	3
AT1G04303	3
AT1G15175	78
AT1G07667	0
AT1G08753	0
AT1G04567	3
AT1G09053	0
AT1G05017	0
AT1G02952	0
AT1G08543	0
AT1G08333	1
AT1G06153	0
AT1G51645	1
AT1G05933	2
AT1G56612	125
AT1G05277	12
AT1G48315	13
AT1G07607	20
AT1G05973	0
AT1G09023	0
AT1G16489	2
AT1G27921	113
AT1G54355	8
AT1G04343	0
AT1G04773	0
AT1G05043	14
AT1G36992	0
AT1G03545	0
AT1G09297	0
AT1G06265	117
AT1G26218	20
AT1G08557	0
AT1G05243	0
AT1G07737	0
AT1G05033	0
AT1G08043	2
AT1G33415	264
AT1G09677	0
AT1G15002	32
AT1G09627	0
AT1G08853	0
AT1G04927	5
AT1G04697	0
AT1G04797	7
AT1G09757	0
AT1G04067	0
AT1G04347	12
AT1G07547	0
AT1G09713	0
AT1G09363	1
AT1G09557	0
AT1G08047	2
AT1G56165	38
AT1G04577	1
AT1G08533	0
AT1G53233	15
AT1G05777	0
AT1G04933	0
AT1G05187	0
AT1G05083	0
AT1G09383	0
AT1G08647	0
AT1G08073	0
AT1G04723	1
AT1G04883	0
AT1G60505	339
AT1G09993	20
AT1G72852	19
AT1G07853	0
AT1G08733	12
AT1G77992	0
AT1G09783	3
AT1G04043	0
AT1G09523	0
AT1G07823	0
AT1G08723	0
AT1G09247	0
AT1G04097	1
AT1G04153	2
AT1G25098	0
AT1G03993	0
AT1G04823	0
AT1G60525	89
AT1G09327	0
AT1G08273	0
AT1G05467	9
AT1G04707	0
AT1G08633	6
AT1G04743	0
AT1G05763	1
AT1G08667	0
AT1G09487	0
AT1G04533	6
AT1G04077	0
AT1G09897	5
AT1G08087	0
AT1G08317	0
AT1G09543	12
AT1G09963	0
AT1G01448	206
AT1G06002	0
AT1G09267	5
AT1G09253	0
AT1G09657	0
AT1G09863	29
AT1G07693	0
AT1G09623	0
AT1G35545	0
AT1G09287	18
AT1G04827	7
AT1G06653	0
AT1G07867	0
AT1G06643	0
AT1G48267	13
AT1G18075	179
AT1G08287	0
AT1G35501	0
AT1G21202	0
AT1G60072	0
AT1G26975	0
AT1G04423	9
AT1G20375	7
AT1G14071	23
AT1G07727	0
AT1G01183	4
AT1G67195	400
AT1G52185	2
AT1G08597	0
AT1G32713	0
AT1G77235	3
AT1G19464	22
AT1G69795	8
AT1G09817	0
AT1G06647	0
AT1G78206	45
AT1G62355	6
AT1G70645	0
AT1G05637	0
AT1G07243	2
AT1G08157	0
AT1G09213	0
AT1G61732	0
AT1G32582	9
AT1G19371	0
AT1G07137	0
AT1G04393	0
AT1G18879	0
AT1G07051	0
AT1G78478	4
AT1G08303	0
AT1G61224	4
AT1G60073	0
AT1G06903	0
AT1G07633	0
AT1G11735	13
AT1G32992	0
AT1G06597	0
AT1G07283	0
AT1G71002	2
AT1G04027	10
AT1G04993	0
AT1G26985	0
AT1G55591	2
AT1G66783	11
AT1G53687	0
AT1G08783	0
AT1G08337	0
AT1G66795	10
AT1G26973	0
AT1G67481	3
AT1G07357	2
AT1G76062	0
AT1G01046	9
AT1G29265	0
AT1G62035	36
AT1G08793	0
AT1G09687	90
AT1G61226	6
AT1G08343	0
AT1G63005	3
AT1G69792	0
AT1G31358	0
AT1G66725	108
AT1G53683	0
AT1G09473	0
AT1G12294	0
AT1G31173	289
AT1G69797	0
AT1G06623	0
AT1G73687	9
AT1G08053	0
AT1G60025	0
AT1G08163	0
AT1G07613	0
AT1G05627	0
AT1G48742	0
AT1G06523	0
AT1G08813	0
AT1G76135	2
AT1G03502	0
AT1G04267	8
AT1G06033	5
AT1G06467	0
AT1G06277	18
AT1G06237	0
AT1G06463	5
AT1G07903	0
AT1G19376	23
AT1G08937	15
AT1G08107	0
AT1G05563	0
AT1G06253	0
AT1G07593	1
AT1G04227	0
AT1G06673	0
AT1G08643	2
AT1G05247	0
AT1G09883	0
AT1G04527	0
AT1G08327	0
AT1G04197	4
AT1G20015	34
AT1G08353	0
AT1G32385	1
AT1G09333	0
AT1G74453	149
AT1G04193	0
AT1G06233	0
AT1G06453	0
AT1G26233	5
AT1G09877	0
AT1G05917	0
AT1G07487	0
AT1G09873	0
AT1G12015	1
AT1G05433	0
AT1G09533	47
AT1G04273	4
AT1G08113	1
AT1G06457	0
AT1G04547	4
AT1G04217	7
AT1G06273	9
AT1G74456	35
AT1G75163	2
AT1G07957	4
AT1G08117	0
AT1G05423	0
AT1G06243	0
AT1G04213	0
AT1G75166	36
AT1G07393	2
AT1G05417	0
AT1G06283	46
AT1G06247	0
AT1G03743	0
AT1G07897	18
AT1G09467	121
AT1G04277	20
AT1G04223	6
AT1G06397	0
AT1G19373	9
AT1G06263	0
AT1G08347	0
AT1G04187	46
AT1G03506	0
AT1G06667	3
AT1G03746	0
AT1G05427	0
AT1G08123	0
AT1G06087	8
AT1G07702	0
AT1G05997	1
AT1G03935	0
AT1G09027	0
AT1G04517	0
AT1G09867	19
AT1G06267	5
AT1G05993	0
AT1G12013	5
AT1G05137	0
AT1G29071	0
AT1G06547	14
AT1G09083	30
AT1G09787	34
AT1G09087	20
AT1G05907	0
AT1G06553	22
AT1G05853	0
AT1G08115	0
AT1G08987	2
AT1G05273	0
AT1G07827	0
AT1G06877	2
AT1G09143	0
AT1G09237	0
AT1G05057	0
AT1G04897	0
AT1G09947	0
AT1G05673	0
AT1G61275	8
AT1G04733	0
AT1G07883	0
AT1G04263	0
AT1G04907	7
AT1G09893	0
AT1G07537	0
AT1G08367	0
AT1G08737	0
AT1G06873	0
AT1G28890	5
AT1G56840	0
AT1G72780	0
AT1G24080	0
AT1G04320	0
AT1G57090	0
AT1G36350	0
AT1G49020	0
AT1G56800	0
AT1G57240	0
AT1G57230	0
AT1G11010	0
AT1G06610	0
AT1G56880	0
AT1G57430	0
AT1G13850	0
AT1G56790	0
AT1G28840	3
AT1G28750	4
AT1G29210	0
AT1G57280	0
AT1G28940	3
AT1G76330	0
AT1G12510	0
AT1G56930	0
AT1G06860	0
AT1G57020	0
AT1G49460	0
AT1G15090	0
AT1G01890	0
AT1G28800	0
AT1G05390	0
AT1G20170	0
AT1G56900	0
AT1G80250	1
AT1G43820	0
AT1G57270	0
AT1G57050	0
AT1G02760	0
AT1G16100	0
AT1G69000	0
AT1G57440	0
AT1G57490	0
AT1G64120	0
AT1G68860	0
AT1G57110	0
AT1G54670	0
AT1G56860	0
AT1G63790	0
AT1G64420	0
AT1G28810	1
AT1G03640	0
AT1G28990	0
AT1G57210	0
AT1G28790	3
AT1G69300	0
AT1G76000	0
AT1G55625	0
AT1G75970	0
AT1G49280	0
AT1G56810	0
AT1G26490	0
AT1G57180	0
AT1G28920	1
AT1G59570	0
AT1G28720	0
AT1G57320	0
AT1G75570	0
AT1G57200	0
AT1G57190	0
AT1G68770	0
AT1G77040	4
AT1G20420	0
AT1G57530	0
AT1G52170	0
AT1G57350	0
AT1G57070	0
AT1G79300	0
AT1G11550	0
AT1G57220	0
AT1G45244	0
AT1G11030	0
AT1G75070	0
AT1G75650	0
AT1G77560	0
AT1G45234	20
AT1G08950	0
AT1G07100	0
AT1G57000	0
AT1G52860	0
AT1G56820	0
AT1G02600	0
AT1G57040	0
AT1G17570	0
AT1G57340	0
AT1G17660	0
AT1G75740	0
AT1G57520	0
AT1G28770	3
AT1G57010	0
AT1G57460	0
AT1G57450	0
AT1G28850	11
AT1G57130	0
AT1G28880	0
AT1G60820	0
AT1G03570	0
AT1G57330	0
AT1G06880	0
AT1G18430	0
AT1G57250	0
AT1G20210	0
AT1G20820	0
AT1G18820	0
AT1G28740	0
AT1G28930	4
AT1G57380	0
AT1G57360	0
AT1G56750	0
AT1G02480	0
AT1G53220	0
AT1G56870	0
AT1G78250	0
AT1G56910	0
AT1G28970	2
AT1G61020	0
AT1G31110	0
AT1G50100	0
AT1G15650	0
AT1G45242	1
AT1G28830	3
AT1G56920	0
AT1G20040	0
AT1G01270	0
AT1G08240	0
AT1G17670	0
AT1G33370	0
AT1G68970	0
AT1G20250	0
AT1G56780	0
AT1G28780	1
AT1G57290	0
AT1G56850	0
AT1G56960	0
AT1G56730	0
AT1G28980	2
AT1G56950	0
AT1G57080	0
AT1G28910	0
AT1G57160	0
AT1G57470	0
AT1G13720	0
AT1G57310	0
AT1G79980	0
AT1G69130	0
AT1G12590	0
AT1G56890	0
AT1G28870	3
AT1G03515	0
AT1G42120	0
AT1G57390	0
AT1G06480	0
AT1G21800	0
AT1G77190	0
AT1G57400	0
AT1G13240	0
AT1G57030	0
AT1G56740	0
AT1G57150	0
AT1G30830	0
AT1G52350	0
AT1G71700	0
AT1G57100	0
AT1G57510	0
AT1G07580	0
AT1G65830	0
AT1G32620	0
AT1G28860	0
AT1G56770	0
AT1G53410	21
AT1G57410	0
AT1G57260	0
AT1G57420	0
AT1G50070	0
AT1G60840	0
AT1G15450	0
AT1G79290	0
AT1G11640	0
AT1G57120	0
AT1G57500	0
AT1G21420	0
AT1G13840	0
AT1G26430	0
AT1G30430	0
AT1G28950	3
AT1G79240	0
AT1G01870	0
AT1G74570	0
AT1G45240	5
AT1G57300	0
AT1G68950	0
AT1G28900	0
AT1G63510	0
AT1G49690	0
AT1G57060	0
AT1G28820	2
AT1G16450	0
AT1G59880	0
AT1G22320	1
AT1G57140	0
AT1G07760	0
AT1G56830	0
AT1G73900	0
AT1G08870	0
AT1G45246	0
AT1G28730	2
AT1G70050	0
AT1G56980	0
AT1G57370	0
AT1G57480	0
AT1G45238	3
AT1G13010	0
AT1G56970	0
AT1G04720	0
AT1G74610	0
AT1G09110	0
AT1G60910	0
AT1G56760	0
AT1G60580	0
AT1G80430	0
AT1G48080	0
AT1G57170	0
AT1G05980	0
AT1G61880	0
AT1G10440	0
AT1G56990	0
AT1G61910	0
AT1G56940	0
AT1G69252	376
AT1G68872	62
AT1G57835	0
AT1G52615	2
AT1G67105	157
AT1G22403	124
AT1G08493	0
AT1G09277	0
AT1G05547	0
AT1G11185	33
AT1G16635	23
AT1G43765	43
AT1G06797	0
AT1G52347	133
AT1G64563	402
AT1G04867	0
AT1G05697	0
AT1G50659	0
AT1G46554	76
AT1G07507	0
AT1G09073	0
AT1G08253	0
AT1G33615	105
AT1G34392	0
AT1G23052	0
AT1G50055	122
AT1G64618	3
AT1G70518	188
AT1G77138	23
AT1G55525	7
AT1G05813	0
AT1G07257	0
AT1G21529	29
AT1G09583	0
AT1G49832	33
AT1G66173	6
AT1G58590	73
AT1G49952	18
AT1G11175	152
AT1G31935	65
AT1G64572	104
AT1G70185	0
AT1G26235	0
AT1G34418	273
AT1G08823	0
AT1G25175	1
AT1G11592	129
AT1G58808	0
AT1G70581	7
AT1G24068	1
AT1G08933	0
AT1G19968	1
AT1G14518	0
AT1G06677	0
AT1G15405	0
AT1G04425	95
AT1G10682	228
AT1G78865	100
AT1G32172	18
AT1G26558	15
AT1G07977	2
AT1G18745	157
AT1G67238	0
AT1G79075	403
AT1G31258	179
AT5G16970	1829
AT5G41480	273
AT5G15008	0
AT5G07360	724
AT5G46240	455
AT5G62260	103
AT5G35715	0
AT5G41908	2
AT5G20470	4
AT5G04950	670
AT5G50110	183
AT5G66670	55
AT5G23000	47
AT5G03560	1024
AT5G46260	96
AT5G27680	180
AT5G61960	1688
AT5G15420	0
AT5G06020	0
AT5G18730	7
AT5G67570	1154
AT5G29054	0
AT5G57625	249
AT5G66440	268
AT5G51680	0
AT5G54610	52
AT5G20560	0
AT5G65470	859
AT5G66420	1063
AT5G62750	0
AT5G50000	1033
AT5G63820	46
AT5G26220	393
AT5G15730	491
AT5G61930	192
AT5G08760	375
AT5G42110	581
AT5G23030	13
AT5G20250	3251
AT5G08070	28
AT5G08450	2162
AT5G14030	1824
AT5G66080	142
AT5G05340	25
AT5G45440	63
AT5G25380	65
AT5G56920	0
AT5G38000	141
AT5G15050	410
AT5G53670	0
AT5G44630	0
AT5G05950	304
AT5G63810	996
AT5G02340	0
AT5G24100	37
AT5G48545	335
AT5G56950	1541
AT5G58400	12
AT5G39510	1118
AT5G23090	232
AT5G45920	111
AT5G52750	58
AT5G18830	901
AT5G50720	134
AT5G51840	592
AT5G21930	1305
AT5G24240	19
AT5G27607	0
AT5G25480	149
AT5G65130	8
AT5G27280	209
AT5G37180	85
AT5G10110	320
AT5G05050	0
AT5G42470	593
AT5G51380	250
AT5G61770	998
AT5G58750	27
AT5G66240	3131
AT5G47050	721
AT5G45095	19
AT5G65000	285
AT5G35660	44
AT5G34908	0
AT5G59800	355
AT5G60580	334
AT5G24790	3
AT5G48780	59
AT5G41490	0
AT5G22820	268
AT5G60260	12
AT5G14740	10328
AT5G66760	5743
AT5G54225	0
AT5G47510	134
AT5G16950	257
AT5G43066	2
AT5G20300	945
AT5G49950	515
AT5G40530	527
AT5G45850	45
AT5G38420	29164
AT5G37910	0
AT5G11320	34
AT5G63910	870
AT5G59120	1
AT5G43420	216
AT5G04347	0
AT5G53330	411
AT5G11050	1
AT5G61700	6
AT5G07160	0
AT5G11565	0
AT5G09900	2581
AT5G64920	686
AT5G65590	79
AT5G60470	81
AT5G10430	19
AT5G52790	69
AT5G44020	3178
AT5G47840	1987
AT5G04850	872
AT5G44870	458
AT5G60400	195
AT5G59010	411
AT5G50115	0
AT5G45790	124
AT5G27700	3520
AT5G19970	57
AT5G48430	21
AT5G18130	333
AT5G05470	521
AT5G40730	460
AT5G09805	7
AT5G41250	0
AT5G12430	1125
AT5G37620	1
AT5G19770	2402
AT5G07040	5
AT5G27810	0
AT5G04475	0
AT5G59880	2645
AT5G27230	133
AT5G54062	0
AT5G11020	106
AT5G26030	878
AT5G62760	397
AT5G17210	177
AT5G02190	167
AT5G42957	0
AT5G48510	14
AT5G55560	73
AT5G65820	346
AT5G32590	0
AT5G63190	423
AT5G38120	3
AT5G02810	4358
AT5G65100	1
AT5G57350	4638
AT5G32613	0
AT5G49240	0
AT5G16130	4143
AT5G27470	1814
AT5G03260	360
AT5G01370	466
AT5G26920	40
AT5G54750	341
AT5G47180	630
AT5G04810	3239
AT5G44000	719
AT5G08020	215
AT5G64570	881
AT5G42797	0
AT5G14060	3405
AT5G11480	1663
AT5G17847	2
AT5G05270	1309
AT5G45190	1152
AT5G41120	232
AT5G19940	7967
AT5G66820	1022
AT5G08240	154
AT5G18260	26
AT5G38450	18
AT5G19380	252
AT5G11660	0
AT5G17860	289
AT5G20620	2882
AT5G10790	471
AT5G07070	91
AT5G40280	416
AT5G07380	62
AT5G62320	2
AT5G23950	74
AT5G45110	768
AT5G52990	232
AT5G44330	0
AT5G08530	5818
AT5G13970	544
AT5G56200	23
AT5G24830	270
AT5G24530	660
AT5G13360	573
AT5G01230	310
AT5G63080	242
AT5G10710	364
AT5G48070	14
AT5G61570	106
AT5G58780	53
AT5G03540	1393
AT5G63960	541
AT5G57810	8
AT5G08040	1676
AT5G49900	185
AT5G65609	46
AT5G02320	182
AT5G66400	1244
AT5G46960	3
AT5G11425	0
AT5G36460	0
AT5G11030	324
AT5G48090	25
AT5G01320	28
AT5G58010	98
AT5G57870	4975
AT5G37475	756
AT5G53010	521
AT5G41240	239
AT5G55970	82
AT5G43670	456
AT5G08350	0
AT5G49070	17
AT5G24560	1
AT5G22310	67
AT5G36925	16
AT5G43840	3
AT5G58390	290
AT5G37320	0
AT5G33355	0
AT5G43600	411
AT5G13295	0
AT5G07540	0
AT5G50560	0
AT5G42180	152
AT5G43610	0
AT5G60940	367
AT5G56990	28
AT5G64490	19
AT5G60960	1471
AT5G19260	103
AT5G65230	24
AT5G18100	708
AT5G64880	117
AT5G17240	334
AT5G36310	0
AT5G64840	4603
AT5G57650	1
AT5G16300	1556
AT5G27944	0
AT5G53070	483
AT5G07130	198
AT5G53905	0
AT5G48595	0
AT5G65980	18
AT5G39645	0
AT5G46530	144
AT5G57785	422
AT5G41590	25
AT5G12236	0
AT5G40950	6434
AT5G20410	251
AT5G09970	88
AT5G37570	252
AT5G18410	783
AT5G22460	283
AT5G56760	1413
AT5G07690	609
AT5G66631	91
AT5G05120	0
AT5G20730	1365
AT5G65800	1
AT5G41670	2683
AT5G07760	9
AT5G57780	135
AT5G58190	419
AT5G66030	1102
AT5G23395	657
AT5G57720	0
AT5G49100	593
AT5G46920	601
AT5G30520	0
AT5G05700	1013
AT5G66740	70
AT5G60810	1
AT5G46440	64
AT5G43860	39
AT5G19600	238
AT5G39960	537
AT5G36940	513
AT5G53040	0
AT5G17950	0
AT5G05085	3
AT5G50810	935
AT5G52930	59
AT5G25350	1754
AT5G28000	0
AT5G48460	605
AT5G23600	0
AT5G59270	0
AT5G27860	1035
AT5G48150	725
AT5G15350	1711
AT5G41850	93
AT5G38900	44
AT5G49250	0
AT5G55750	2
AT5G36410	0
AT5G27310	0
AT5G28190	0
AT5G15570	410
AT5G51105	0
AT5G26840	0
AT5G06755	1
AT5G36520	0
AT5G19690	2550
AT5G45520	213
AT5G29210	3
AT5G13600	0
AT5G16850	67
AT5G33300	257
AT5G60230	55
AT5G15970	4467
AT5G40870	880
AT5G35110	14
AT5G42420	625
AT5G64401	0
AT5G52900	407
AT5G10860	3223
AT5G07680	142
AT5G08005	4
AT5G65400	305
AT5G53510	0
AT5G22380	3
AT5G26692	5
AT5G52000	11
AT5G58787	626
AT5G52830	124
AT5G11110	766
AT5G59190	28
AT5G49630	310
AT5G38750	8
AT5G56850	1340
AT5G54970	275
AT5G46610	12
AT5G60340	1544
AT5G46930	0
AT5G64380	328
AT5G37480	234
AT5G08550	542
AT5G04290	1802
AT5G56320	100
AT5G06790	48
AT5G41180	300
AT5G11910	382
AT5G66390	449
AT5G38050	107
AT5G43990	397
AT5G57330	2274
AT5G52680	1
AT5G36250	485
